EPIC ID,RA (J2000) [deg],Dec (J2000) [deg],magnitude,Investigation IDs,CHANNEL,IMAGE,MODULE,PIX_COL,PIX_ROW
220580661,10.4929619,8.6096287,16.168, GO8070_LC,72,c8_lcs/220580661.png,20,997,712
220581060,17.7574635,8.6183729,16.443, GO8070_LC|GO8042_LC,25,c8_lcs/220581060.png,9,888,225
220581430,10.948947,8.6258631,17.429, GO8070_LC,72,c8_lcs/220581430.png,20,659,942
220581615,17.5984287,8.629302,17.949, GO8070_LC,25,c8_lcs/220581615.png,9,997,315
220582156,16.0108185,8.6407633,16.616, GO8070_LC,27,c8_lcs/220582156.png,9,68,1006
220582462,10.7658758,8.6469212,17.726, GO8070_LC,72,c8_lcs/220582462.png,20,781,830
220582542,12.9296608,8.6487703,17.163, GO8070_LC,50,c8_lcs/220582542.png,15,421,183
220582744,9.6085463,8.6531239,15.955, GO8070_LC,71,c8_lcs/220582744.png,20,604,211
220583290,18.1022568,8.6655083,16.6, GO8070_LC,25,c8_lcs/220583290.png,9,611,81
220583688,11.0575171,8.673851,16.466, GO8070_LC,72,c8_lcs/220583688.png,20,555,964
220584060,10.3168659,8.6815615,17.353, GO8070_LC,72,c8_lcs/220584060.png,20,1085,567
220584197,11.1977291,8.6846466,17.156, GO8070_LC,72,c8_lcs/220584197.png,20,449,1031
220584815,11.6097536,8.6982212,17.64, GO8070_LC,69,c8_lcs/220584815.png,20,144,918
220585238,13.1734257,8.7070246,16.002, GO8070_LC,50,c8_lcs/220585238.png,15,628,97
220585733,18.1772766,8.7175226,17.032, GO8070_LC,25,c8_lcs/220585733.png,9,528,80
220585779,14.7131882,8.7184153,17.168, GO8070_LC,48,c8_lcs/220585779.png,14,465,272
220586042,10.5174866,8.7241735,17.769, GO8070_LC,72,c8_lcs/220586042.png,20,918,642
220586222,10.3532763,8.727747,15.975, GO8070_LC,72,c8_lcs/220586222.png,20,1034,552
220586361,13.0945263,8.7307596,16.111, GO8070_LC,50,c8_lcs/220586361.png,15,584,156
220586484,17.633091,8.7332468,17.86, GO8070_LC,25,c8_lcs/220586484.png,9,918,374
220586935,17.9235706,8.7424507,16.654, GO8070_LC,25,c8_lcs/220586935.png,9,701,230
220587148,14.8857279,8.7467012,16.987, GO8070_LC,48,c8_lcs/220587148.png,14,324,341
220587227,17.8100071,8.7486134,17.485, GO8070_LC,25,c8_lcs/220587227.png,9,780,293
220587410,14.9249239,8.7526922,17.118, GO8070_LC,48,c8_lcs/220587410.png,14,292,357
220587537,15.0102758,8.7555571,15.77, GO8070_LC,48,c8_lcs/220587537.png,14,229,400
220587648,14.9105539,8.7581329,16.892, GO8070_LC,48,c8_lcs/220587648.png,14,300,346
220587695,16.0839634,8.7591181,17.611, GO8070_LC,27,c8_lcs/220587695.png,9,184,957
220587722,15.962182,8.7596273,16.581, GO8070_LC,27,c8_lcs/220587722.png,9,95,893
220588155,13.2361584,8.7683716,17.209, GO8070_LC,50,c8_lcs/220588155.png,15,706,109
220588348,13.3328857,8.7722893,15.872, GO8070_LC,50,c8_lcs/220588348.png,15,778,61
220588961,13.3011045,8.7847958,16.991, GO8070_LC,50,c8_lcs/220588961.png,15,763,87
220589194,15.0072193,8.7906733,16.649, GO8070_LC,48,c8_lcs/220589194.png,14,213,373
220589340,14.6759958,8.7936954,17.705, GO8070_LC,48,c8_lcs/220589340.png,14,451,197
220589549,12.8889971,8.7975073,17.66, GO8070_LC,50,c8_lcs/220589549.png,15,471,313
220589550,13.1976366,8.7975492,17.095, GO8070_LC,50,c8_lcs/220589550.png,15,695,151
220589651,14.6695194,8.7993193,15.398, GO8070_LC,48,c8_lcs/220589651.png,14,453,189
220589996,12.6474667,8.8068476,16.817, GO8070_LC|GO8042_LC,50,c8_lcs/220589996.png,15,302,448
220590008,13.2562866,8.8070354,17.146, GO8070_LC,50,c8_lcs/220590008.png,15,742,127
220590309,17.6519814,8.8142509,17.725, GO8070_LC,25,c8_lcs/220590309.png,9,862,424
220590683,18.2149677,8.8224983,15.782, GO8070_LC,25,c8_lcs/220590683.png,9,446,138
220590693,17.8718834,8.8227262,16.922, GO8070_LC,25,c8_lcs/220590693.png,9,696,316
220590823,15.8107386,8.8256922,14.769, GO8070_LC,27,c8_lcs/220590823.png,9,20,765
220591093,17.3921528,8.8316412,17.778, GO8070_LC,25,c8_lcs/220591093.png,9,1041,571
220591152,15.8831282,8.8325644,17.457, GO8070_LC,27,c8_lcs/220591152.png,9,76,798
220591629,17.974474,8.8429842,16.337, GO8070_LC|GO8042_LC,25,c8_lcs/220591629.png,9,611,278
220592015,16.8113308,8.8517151,17.935, GO8070_LC,26,c8_lcs/220592015.png,9,762,888
220592482,14.6034403,8.8620443,17.866, GO8070_LC,48,c8_lcs/220592482.png,14,469,109
220592524,18.1871414,8.8629446,17.463, GO8070_LC,25,c8_lcs/220592524.png,9,446,183
220592597,16.8367023,8.8645449,17.582, GO8070_LC,26,c8_lcs/220592597.png,9,787,884
220592611,10.3983364,8.8649874,17.34, GO8070_LC,72,c8_lcs/220592611.png,20,928,476
220592763,17.7075729,8.8681154,17.179, GO8070_LC,25,c8_lcs/220592763.png,9,793,435
220592893,17.3325367,8.8710098,17.974, GO8070_LC,25,c8_lcs/220592893.png,9,1064,631
220593043,14.6631327,8.8743238,16.446, GO8070_LC,48,c8_lcs/220593043.png,14,418,131
220593116,17.2445965,8.8760262,16.73, GO8070_LC,26,c8_lcs/220593116.png,9,1090,681
220593236,14.6149015,8.878129,16.974, GO8070_LC,48,c8_lcs/220593236.png,14,451,103
220593470,16.8183956,8.883131,15.822, GO8070_LC,26,c8_lcs/220593470.png,9,782,907
220593580,13.2274723,8.885314,16.215, GO8070_LC,50,c8_lcs/220593580.png,15,762,199
220593934,17.3016586,8.891942,16.331, GO8070_LC,25,c8_lcs/220593934.png,9,1077,663
220593941,17.1227989,8.8920641,17.172, GO8070_LC,26,c8_lcs/220593941.png,9,1010,756
220594311,10.2117186,8.8993416,17.685, GO8070_LC,72,c8_lcs/220594311.png,20,1044,352
220594576,16.8102531,8.9046965,17.079, GO8070_LC,26,c8_lcs/220594576.png,9,788,927
220594649,12.7452478,8.9062452,17.841, GO8070_LC,50,c8_lcs/220594649.png,15,426,469
220595464,13.4906578,8.9248056,15.939, GO8070_LC,50,c8_lcs/220595464.png,15,974,90
220595588,10.6715031,8.9276724,17.485, GO8070_LC,72,c8_lcs/220595588.png,20,698,575
220595672,16.2412472,8.9294205,17.046, GO8070_LC,27,c8_lcs/220595672.png,9,388,914
220596627,16.2380829,8.9505568,17.403, GO8070_LC,27,c8_lcs/220596627.png,9,397,897
220596943,10.9297953,8.9571466,17.571, GO8070_LC,72,c8_lcs/220596943.png,20,496,690
220596997,17.5108204,8.9582062,17.373, GO8070_LC,25,c8_lcs/220596997.png,9,889,603
220597046,14.9022102,8.9592018,16.849, GO8070_LC,48,c8_lcs/220597046.png,14,200,194
220597233,17.3759232,8.9633694,15.936, GO8070_LC,25,c8_lcs/220597233.png,9,985,677
220597294,16.738884,8.9647675,17.945, GO8070_LC,26,c8_lcs/220597294.png,9,769,1009
220597370,13.2754726,8.966465,15.517, GO8070_LC,50,c8_lcs/220597370.png,15,840,233
220597389,13.5181713,8.9669876,16.795, GO8070_LC,50,c8_lcs/220597389.png,15,1017,106
220597953,13.1490927,8.9791327,17.44, GO8070_LC,50,c8_lcs/220597953.png,15,756,309
220598263,13.5221024,8.9862118,15.965, GO8070_LC,50,c8_lcs/220598263.png,15,1029,118
220598478,10.1892433,8.9909592,16.095, GO8070_LC|GO8042_LC,72,c8_lcs/220598478.png,20,1012,273
220598482,17.2793674,8.9910069,15.947, GO8070_LC,25,c8_lcs/220598482.png,9,1040,747
220598753,14.9427433,8.9970627,17.183, GO8070_LC,48,c8_lcs/220598753.png,14,150,187
220598820,11.4401283,8.9984741,17.796, GO8070_LC,72,c8_lcs/220598820.png,20,105,929
220598868,17.5278244,8.9995975,17.81, GO8070_LC,25,c8_lcs/220598868.png,9,855,625
220598959,15.8822079,9.001811,16.857, GO8070_LC,27,c8_lcs/220598959.png,9,166,674
220599131,15.7615833,9.0057554,17.328, GO8070_LC,27,c8_lcs/220599131.png,9,81,608
220599515,16.4160919,9.0145226,17.053, GO8070_LC,27,c8_lcs/220599515.png,9,561,943
220599705,10.4245815,9.0184231,15.821, GO8070_LC,72,c8_lcs/220599705.png,20,827,378
220600223,12.1965122,9.0303106,16.355, GO8070_LC,50,c8_lcs/220600223.png,15,95,849
220600262,12.4820709,9.0311651,16.713, GO8070_LC,50,c8_lcs/220600262.png,15,303,699
220600293,13.2923288,9.0317612,16.093, GO8070_LC|GO8042_LC,50,c8_lcs/220600293.png,15,887,272
220600388,16.9141979,9.0337839,17.636, GO8070_LC,26,c8_lcs/220600388.png,9,931,968
220600545,13.3079224,9.037961,17.334, GO8070_LC,50,c8_lcs/220600545.png,15,903,269
220600608,10.0848312,9.0391941,16.782, GO8070_LC|GO8042_LC,72,c8_lcs/220600608.png,20,1061,183
220601066,12.4317846,9.0490007,16.022, GO8070_LC,50,c8_lcs/220601066.png,15,276,738
220601391,10.8495359,9.0567083,15.362, GO8070_LC,72,c8_lcs/220601391.png,20,501,575
220601674,16.2461948,9.0630922,17.615, GO8070_LC,27,c8_lcs/220601674.png,9,463,819
220601751,15.8761444,9.0648279,17.754, GO8070_LC,27,c8_lcs/220601751.png,9,194,624
220601788,12.9741325,9.0657139,15.259, GO8070_LC,50,c8_lcs/220601788.png,15,676,464
220602025,18.3654118,9.0703831,16.778, GO8070_LC,25,c8_lcs/220602025.png,9,207,244
220602028,10.3613739,9.0704145,15.577, GO8070_LC,72,c8_lcs/220602028.png,20,845,307
220602068,17.4422264,9.0713778,17.737, GO8070_LC,25,c8_lcs/220602068.png,9,879,722
220602455,10.323041,9.0798693,17.078, GO8070_LC,72,c8_lcs/220602455.png,20,867,279
220602478,16.3583641,9.0803032,17.869, GO8070_LC,27,c8_lcs/220602478.png,9,553,864
220602483,18.1094933,9.0804787,16.259, GO8070_LC,25,c8_lcs/220602483.png,9,389,383
220602519,12.0587168,9.0814571,17.583, GO8070_LC,50,c8_lcs/220602519.png,15,23,959
220602889,13.1575069,9.0892601,17.777, GO8070_LC,50,c8_lcs/220602889.png,15,821,385
220603053,13.039835,9.0930386,17.995, GO8070_LC,50,c8_lcs/220603053.png,15,738,450
220603202,16.1130428,9.0965528,15.469, GO8070_LC,27,c8_lcs/220603202.png,9,384,724
220603347,14.9209499,9.0999508,16.061, GO8070_LC,48,c8_lcs/220603347.png,14,111,100
220603425,17.2502995,9.1017904,16.84, GO8070_LC,25,c8_lcs/220603425.png,9,1003,844
220603865,12.9827242,9.1115122,16.499, GO8070_LC,50,c8_lcs/220603865.png,15,707,494
220604238,16.1171913,9.1200781,17.38, GO8070_LC,27,c8_lcs/220604238.png,9,398,709
220604314,17.6182461,9.1217184,16.706, GO8070_LC,25,c8_lcs/220604314.png,9,725,668
220604458,12.7932167,9.1248379,17.448, GO8070_LC,50,c8_lcs/220604458.png,15,576,603
220604480,13.014658,9.1252413,17.033, GO8070_LC,50,c8_lcs/220604480.png,15,737,487
220604524,11.353406,9.1260691,16.045, GO8070_LC,72,c8_lcs/220604524.png,20,101,790
220604756,15.8819151,9.1314497,15.31, GO8070_LC,27,c8_lcs/220604756.png,9,233,578
220604972,15.6035252,9.1364384,17.931, GO8070_LC,27,c8_lcs/220604972.png,9,35,429
220605147,16.1707344,9.1399107,17.196, GO8070_LC,27,c8_lcs/220605147.png,9,449,723
220605388,13.6740656,9.1446972,17.593, GO8070_LC,49,c8_lcs/220605388.png,15,991,154
220605513,10.259881,9.147645,17.717, GO8070_LC,72,c8_lcs/220605513.png,20,877,197
220605773,17.8046818,9.1532669,15.68, GO8070_LC,25,c8_lcs/220605773.png,9,572,595
220606333,10.9666586,9.1653738,17.808, GO8070_LC,72,c8_lcs/220606333.png,20,358,557
220606412,17.3427258,9.1668596,17.083, GO8070_LC,25,c8_lcs/220606412.png,9,901,844
220607592,16.8318348,9.1932755,17.647, GO8070_LC,27,c8_lcs/220607592.png,9,957,1028
220608093,13.5173264,9.204402,17.47, GO8070_LC,49,c8_lcs/220608093.png,15,1073,280
220608386,18.0329895,9.2105083,17.34, GO8070_LC,25,c8_lcs/220608386.png,9,376,519
220608527,16.6842594,9.214056,17.57, GO8070_LC,27,c8_lcs/220608527.png,9,861,936
220608683,17.3440723,9.2176867,17.33, GO8070_LC,25,c8_lcs/220608683.png,9,875,881
220608719,12.6755285,9.2181587,16.077, GO8070_LC,50,c8_lcs/220608719.png,15,542,733
220608792,10.3696966,9.2197418,16.2, GO8070_LC|GO8042_LC,72,c8_lcs/220608792.png,20,759,202
220609208,17.2954159,9.2283106,17.792, GO8070_LC,25,c8_lcs/220609208.png,9,905,914
220609393,13.8474331,9.2320108,17.732, GO8070_LC,49,c8_lcs/220609393.png,15,819,127
220609535,13.1779203,9.2351341,17.401, GO8070_LC,50,c8_lcs/220609535.png,15,914,481
220609643,15.6449938,9.2374659,17.541, GO8070_LC,27,c8_lcs/220609643.png,9,118,376
220609651,16.3409691,9.2376118,17.085, GO8070_LC,27,c8_lcs/220609651.png,9,624,740
220610201,10.4362688,9.2496853,15.633, GO8070_LC,72,c8_lcs/220610201.png,20,695,215
220610254,18.4239368,9.2512388,17.39, GO8070_LC,25,c8_lcs/220610254.png,9,70,347
220610281,16.3506889,9.2518377,17.699, GO8070_LC,27,c8_lcs/220610281.png,9,637,734
220610741,13.5202408,9.2625809,17.861, GO8070_LC,49,c8_lcs/220610741.png,15,1041,322
220611065,13.5070648,9.270771,17.899, GO8070_LC,49,c8_lcs/220611065.png,15,1046,335
220611098,16.2424126,9.2715359,16.867, GO8070_LC|GO8042_LC,27,c8_lcs/220611098.png,9,569,663
220611122,15.7690344,9.2720661,16.809, GO8070_LC|GO8042_LC,27,c8_lcs/220611122.png,9,227,416
220611213,16.2354412,9.2740622,17.607, GO8070_LC,27,c8_lcs/220611213.png,9,567,658
220611261,13.5095844,9.2753868,17.791, GO8070_LC,49,c8_lcs/220611261.png,15,1042,337
220611511,12.8683949,9.2811689,15.982, GO8070_LC,50,c8_lcs/220611511.png,15,714,678
220612541,10.3932877,9.3034983,17.719, GO8070_LC,72,c8_lcs/220612541.png,20,698,153
220613174,17.2128925,9.3167219,15.992, GO8070_LC,25,c8_lcs/220613174.png,9,918,1022
220613438,11.1645784,9.3229446,17.618, GO8070_LC,72,c8_lcs/220613438.png,20,132,547
220613849,13.7740612,9.3314342,16.783, GO8070_LC,49,c8_lcs/220613849.png,15,821,239
220614126,17.7591724,9.3382511,16.47, GO8070_LC,25,c8_lcs/220614126.png,9,509,755
220614305,17.7617073,9.3422899,17.601, GO8070_LC,25,c8_lcs/220614305.png,9,505,757
220614572,10.7096748,9.3492575,16.11, GO8070_LC,72,c8_lcs/220614572.png,20,445,287
220614831,17.7606354,9.355876,17.642, GO8070_LC,25,c8_lcs/220614831.png,9,498,767
220615209,17.6533146,9.3647337,17.334, GO8070_LC,25,c8_lcs/220615209.png,9,572,829
220615235,18.1991177,9.3653088,17.469, GO8070_LC,25,c8_lcs/220615235.png,9,174,547
220615354,13.7880268,9.3681278,17.554, GO8070_LC,49,c8_lcs/220615354.png,15,790,258
220615366,16.8118248,9.3683119,16.983, GO8070_LC,27,c8_lcs/220615366.png,9,1034,888
220615435,16.7272186,9.3698444,17.902, GO8070_LC,27,c8_lcs/220615435.png,9,973,843
220615625,14.153904,9.3742952,17.613, GO8070_LC,49,c8_lcs/220615625.png,15,523,71
220615751,19.3152256,9.3772726,17.904, GO8070_LC,9,c8_lcs/220615751.png,4,16,246
220615766,15.4795218,9.377656,17.443, GO8070_LC,27,c8_lcs/220615766.png,9,73,187
220616256,13.0848122,9.3888226,17.209, GO8070_LC,50,c8_lcs/220616256.png,15,929,643
220617321,13.5759821,9.4140263,16.533, GO8070_LC,49,c8_lcs/220617321.png,15,919,403
220617869,16.3774185,9.4266653,17.537, GO8070_LC,27,c8_lcs/220617869.png,9,750,620
220618209,16.9433613,9.43577,14.789, GO8070_LC,28,c8_lcs/220618209.png,9,1050,907
220618290,13.0061045,9.4376554,17.641, GO8070_LC,50,c8_lcs/220618290.png,15,898,720
220618410,10.4950886,9.4396648,16.329, GO8070_LC,72,c8_lcs/220618410.png,20,551,108
220618482,10.3499937,9.4412193,17.756, GO8070_LC,72,c8_lcs/220618482.png,20,654,30
220618562,17.6937847,9.4427977,16.311, GO8070_LC,25,c8_lcs/220618562.png,9,501,866
220618710,18.9824085,9.4465399,17.27, GO8070_LC,9,c8_lcs/220618710.png,4,238,39
220618909,12.7478456,9.4508181,17.416, GO8070_LC,50,c8_lcs/220618909.png,15,718,865
220619018,16.4626865,9.4529982,16.761, GO8070_LC,27,c8_lcs/220619018.png,9,826,645
220619188,11.8760214,9.456665,17.132, GO8070_LC,51,c8_lcs/220619188.png,15,94,828
220619215,15.5109711,9.457407,15.824, GO8070_LC,27,c8_lcs/220619215.png,9,138,145
220619544,15.3377476,9.4650249,16.602, GO8070_LC,27,c8_lcs/220619544.png,9,15,48
220619555,16.7850399,9.4652557,16.955, GO8070_LC,27,c8_lcs/220619555.png,9,1065,803
220619636,16.9148254,9.4672651,17.369, GO8070_LC,28,c8_lcs/220619636.png,9,1054,869
220619892,17.7020111,9.4729328,17.832, GO8070_LC,25,c8_lcs/220619892.png,9,480,884
220620067,11.9434528,9.4771967,17.083, GO8070_LC,51,c8_lcs/220620067.png,15,152,848
220620101,15.8797617,9.4781361,16.816, GO8070_LC,27,c8_lcs/220620101.png,9,415,322
220620398,17.8913212,9.4856977,16.797, GO8070_LC,25,c8_lcs/220620398.png,9,335,795
220621092,17.6483955,9.5015249,17.617, GO8070_LC,25,c8_lcs/220621092.png,9,504,933
220621431,11.8580732,9.5091162,17.573, GO8070_LC,51,c8_lcs/220621431.png,15,109,780
220621633,17.7093334,9.5136538,16.747, GO8070_LC,25,c8_lcs/220621633.png,9,453,910
220621642,10.8193779,9.513875,16.432, GO8070_LC,72,c8_lcs/220621642.png,20,277,225
220622149,19.4374771,9.524498,16.455, GO8070_LC|GO8042_LC,9,c8_lcs/220622149.png,4,61,412
220622958,17.7896519,9.5431156,16.411, GO8070_LC,25,c8_lcs/220622958.png,9,379,890
220623508,10.8081007,9.5555735,16.969, GO8070_LC,72,c8_lcs/220623508.png,20,264,189
220623736,13.8463678,9.5612898,17.896, GO8070_LC,49,c8_lcs/220623736.png,15,645,369
220623947,18.9567394,9.5661669,16.976, GO8070_LC,9,c8_lcs/220623947.png,4,339,83
220624209,12.6979847,9.5722675,17.872, GO8070_LC,50,c8_lcs/220624209.png,15,747,980
220624558,13.087801,9.5812597,17.867, GO8070_LC,50,c8_lcs/220624558.png,15,1033,782
220624812,18.1142025,9.5870209,16.829, GO8070_LC,25,c8_lcs/220624812.png,9,119,755
220625041,17.3137341,9.5923729,16.851, GO8070_LC,28,c8_lcs/220625041.png,9,699,984
220625122,13.980504,9.5947723,17.212, GO8070_LC,49,c8_lcs/220625122.png,15,531,323
220625134,12.2278814,9.5949583,16.397, GO8070_LC|GO8042_LC,51,c8_lcs/220625134.png,15,420,912
220625377,17.6385403,9.6008224,16.144, GO8070_LC,25,c8_lcs/220625377.png,9,459,1011
220625696,16.7882957,9.6079588,17.576, GO8070_LC,28,c8_lcs/220625696.png,9,1073,700
220625883,17.6696835,9.6121683,16.471, GO8070_LC,25,c8_lcs/220625883.png,9,430,1003
220626230,12.3415995,9.6200542,17.852, GO8070_LC,51,c8_lcs/220626230.png,15,516,954
220626810,15.6734486,9.6323195,17.383, GO8070_LC,27,c8_lcs/220626810.png,9,347,101
220627021,19.0098896,9.6376619,17.08, GO8070_LC,9,c8_lcs/220627021.png,4,366,160
220627357,12.2066402,9.6448612,17.461, GO8070_LC,51,c8_lcs/220627357.png,15,433,865
220627740,17.7550392,9.6534691,17.742, GO8070_LC,25,c8_lcs/220627740.png,9,347,990
220627918,15.9845724,9.6569672,17.971, GO8070_LC,27,c8_lcs/220627918.png,9,587,246
220627999,17.7427731,9.6586313,16.97, GO8070_LC,25,c8_lcs/220627999.png,9,353,1000
220628227,13.7098837,9.6640129,17.714, GO8070_LC,49,c8_lcs/220628227.png,15,689,516
220628882,15.6277428,9.678956,17.024, GO8070_LC,27,c8_lcs/220628882.png,9,339,43
220629505,15.9334555,9.6931896,17.073, GO8070_LC,27,c8_lcs/220629505.png,9,568,192
220629615,13.473012,9.6957283,17.671, GO8070_LC,49,c8_lcs/220629615.png,15,844,663
220629734,16.1728916,9.6985369,16.262, GO8070_LC,27,c8_lcs/220629734.png,9,744,313
220629805,16.2843266,9.7003078,17.301, GO8070_LC,27,c8_lcs/220629805.png,9,827,370
220630107,16.2984219,9.7067146,17.01, GO8070_LC,27,c8_lcs/220630107.png,9,840,372
220630478,16.0896206,9.7142448,17.118, GO8070_LC,27,c8_lcs/220630478.png,9,692,258
220630749,12.5825825,9.7198572,17.888, GO8070_LC,51,c8_lcs/220630749.png,15,743,1008
220630768,14.3527336,9.7202206,17.512, GO8070_LC,49,c8_lcs/220630768.png,15,195,220
220630894,15.8035984,9.7234821,17.297, GO8070_LC,27,c8_lcs/220630894.png,9,490,102
220630937,19.4016171,9.7244654,17.811, GO8070_LC,9,c8_lcs/220630937.png,4,227,490
220631088,18.0675983,9.7277651,17.59, GO8070_LC,25,c8_lcs/220631088.png,9,80,883
220631106,15.7887478,9.7281408,15.583, GO8070_LC,27,c8_lcs/220631106.png,9,481,91
220631143,13.49512,9.7290735,17.681, GO8070_LC,49,c8_lcs/220631143.png,15,810,676
220631150,19.3353615,9.7291937,16.968, GO8070_LC,9,c8_lcs/220631150.png,4,266,445
220631469,10.9724731,9.7363348,16.39, GO8070_LC,72,c8_lcs/220631469.png,20,48,143
220631510,19.3321705,9.7371187,17.209, GO8070_LC,9,c8_lcs/220631510.png,4,273,446
220631539,12.9212065,9.7378445,17.396, GO8070_LC,50,c8_lcs/220631539.png,15,996,984
220631578,13.6330957,9.7387848,17.612, GO8070_LC,49,c8_lcs/220631578.png,15,705,611
220631647,13.9574757,9.7406588,17.725, GO8070_LC,49,c8_lcs/220631647.png,15,470,442
220631862,12.6289873,9.7452888,16.586, GO8070_LC,51,c8_lcs/220631862.png,15,790,1014
220632020,19.3467274,9.748662,15.975, GO8070_LC,9,c8_lcs/220632020.png,4,273,463
220632293,14.3328199,9.7554388,16.076, GO8070_LC,49,c8_lcs/220632293.png,15,191,257
220632302,10.8307953,9.7556419,17.093, GO8070_LC,72,c8_lcs/220632302.png,20,139,54
220632362,17.8533745,9.7567339,16.657, GO8070_LC,25,c8_lcs/220632362.png,9,220,1015
220632375,18.0092049,9.7569618,15.572, GO8070_LC,25,c8_lcs/220632375.png,9,108,935
220632486,17.8508835,9.7597609,16.534, GO8070_LC,25,c8_lcs/220632486.png,9,222,1019
220632517,13.5708542,9.7605124,16.493, GO8070_LC,49,c8_lcs/220632517.png,15,739,660
220632663,12.262866,9.7641306,17.183, GO8070_LC,51,c8_lcs/220632663.png,15,536,807
220632684,13.1048384,9.7644768,16.754, GO8070_LC|GO8042_LC,49,c8_lcs/220632684.png,15,1072,907
220632789,17.8997021,9.7670193,16.208, GO8070_LC,25,c8_lcs/220632789.png,9,182,999
220632818,17.8911362,9.7678165,16.955, GO8070_LC,25,c8_lcs/220632818.png,9,188,1004
220632876,13.8480549,9.768918,17.295, GO8070_LC,49,c8_lcs/220632876.png,15,534,520
220632980,19.4878864,9.7712088,17.09, GO8070_LC,9,c8_lcs/220632980.png,4,218,578
220633181,15.8686085,9.7762308,16.912, GO8070_LC,27,c8_lcs/220633181.png,9,565,97
220633560,19.1624279,9.7847929,17.607, GO8070_LC,9,c8_lcs/220633560.png,4,396,348
220633684,13.7459593,9.7879028,17.97, GO8070_LC,49,c8_lcs/220633684.png,15,598,588
220634022,17.939888,9.7961102,17.018, GO8070_LC,25,c8_lcs/220634022.png,9,138,1000
220634270,19.2343845,9.8018646,17.205, GO8070_LC,9,c8_lcs/220634270.png,4,370,409
220634376,12.2731161,9.8046923,16.92, GO8070_LC|GO8042_LC,51,c8_lcs/220634376.png,15,566,783
220635278,12.369894,9.8257809,17.874, GO8070_LC,51,c8_lcs/220635278.png,15,647,819
220635548,16.3476601,9.8323536,15.482, GO8070_LC,27,c8_lcs/220635548.png,9,942,306
220635913,19.4511356,9.8403511,17.385, GO8070_LC,9,c8_lcs/220635913.png,4,287,587
220635953,12.258235,9.8410139,17.818, GO8070_LC,51,c8_lcs/220635953.png,15,575,749
220636038,19.4309349,9.8430967,17.045, GO8070_LC,9,c8_lcs/220636038.png,4,301,574
220636232,19.4392262,9.847559,17.266, GO8070_LC,9,c8_lcs/220636232.png,4,299,582
220636534,19.4620838,9.8545132,17.174, GO8070_LC,9,c8_lcs/220636534.png,4,293,602
220636659,15.9397278,9.8569727,16.326, GO8070_LC,27,c8_lcs/220636659.png,9,659,75
220636696,17.6566925,9.8579779,16.573, GO8070_LC,28,c8_lcs/220636696.png,9,311,966
220636741,12.138341,9.8589659,15.418, GO8070_LC,51,c8_lcs/220636741.png,15,497,672
220636772,16.455061,9.859477,16.887, GO8070_LC,27,c8_lcs/220636772.png,9,1035,342
220637245,16.3730164,9.8704758,16.059, GO8070_LC,27,c8_lcs/220637245.png,9,981,291
220637265,19.5313263,9.8709221,16.872, GO8070_LC,9,c8_lcs/220637265.png,4,269,661
220637476,18.8997803,9.8757696,16.645, GO8070_LC,9,c8_lcs/220637476.png,4,597,204
220637504,19.4589863,9.8763552,16.475, GO8070_LC,9,c8_lcs/220637504.png,4,311,612
220637518,19.3902225,9.8767233,16.778, GO8070_LC,9,c8_lcs/220637518.png,4,346,562
220637818,19.452301,9.8842678,16.143, GO8070_LC,9,c8_lcs/220637818.png,4,320,611
220637832,16.6327763,9.884655,16.849, GO8070_LC,28,c8_lcs/220637832.png,9,1039,415
220637892,16.1760979,9.8862162,17.583, GO8070_LC,27,c8_lcs/220637892.png,9,847,177
220637909,12.5480213,9.8866644,16.827, GO8070_LC,51,c8_lcs/220637909.png,15,807,868
220638303,12.1989489,9.8953018,16.742, GO8070_LC,51,c8_lcs/220638303.png,15,561,678
220638309,19.9393044,9.895462,17.925, GO8070_LC,9,c8_lcs/220638309.png,4,78,972
220638458,19.2846012,9.8987541,17.581, GO8070_LC,9,c8_lcs/220638458.png,4,416,496
220638474,19.3029118,9.8992825,17.281, GO8070_LC,9,c8_lcs/220638474.png,4,408,510
220638644,14.0893106,9.9032516,17.765, GO8070_LC,49,c8_lcs/220638644.png,15,289,493
220638739,16.8755665,9.9056292,15.709, GO8070_LC|GO8042_LC,28,c8_lcs/220638739.png,9,852,526
220638929,19.3669033,9.9104939,15.808, GO8070_LC,9,c8_lcs/220638929.png,4,382,562
220638988,19.4088783,9.9125519,16.77, GO8070_LC,9,c8_lcs/220638988.png,4,362,594
220639029,14.0652905,9.91366,16.827, GO8070_LC,49,c8_lcs/220639029.png,15,301,513
220639125,16.7140541,9.9160032,16.927, GO8070_LC,28,c8_lcs/220639125.png,9,964,435
220639311,12.706687,9.920764,16.314, GO8070_LC,51,c8_lcs/220639311.png,15,939,926
220639537,14.0611029,9.9268513,17.46, GO8070_LC,49,c8_lcs/220639537.png,15,297,525
220639662,12.3901129,9.9301586,17.435, GO8070_LC,51,c8_lcs/220639662.png,15,716,753
220639714,14.0682173,9.9316883,16.504, GO8070_LC,49,c8_lcs/220639714.png,15,288,524
220639800,16.2834511,9.9337502,17.407, GO8070_LC,27,c8_lcs/220639800.png,9,950,198
220640108,12.3706083,9.9418573,16.995, GO8070_LC,51,c8_lcs/220640108.png,15,708,734
220640230,16.1757832,9.9447336,17.909, GO8070_LC,27,c8_lcs/220640230.png,9,877,134
